tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2000-D024,Davis Cup G1 PO: CAN vs ARG,Hard,4,D,7/21/2000,4,102205,,,Sebastien Lareau,R,183,CAN,27.2,103428,,,Juan Ignacio Chela,R,190,ARG,20.8,6-3 6-4 4-6 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,129,308,56,716
2000-D024,Davis Cup G1 PO: CAN vs ARG,Hard,4,D,7/21/2000,5,102110,,,Daniel Nestor,L,190,CAN,27.8,102860,,,Agustin Calleri,R,183,ARG,23.8,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,203,173,84,488
2000-D025,Davis Cup G1 PO: BAH vs COL,Hard,4,D,7/21/2000,1,102528,,,Carlos Drada,L,,COL,25.4,101956,,,Mark Knowles,R,190,BAH,28.8,6-7(5) 5-7 2-2 RET,5,RR,,,,,,,,,,,,,,,,,,,,,,231,141
2000-D025,Davis Cup G1 PO: BAH vs COL,Hard,4,D,7/21/2000,2,102076,,,Mark Merklein,R,188,BAH,28,102756,,,Eduardo Rincon,R,,COL,24.3,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,632,21,724,15
2000-D025,Davis Cup G1 PO: BAH vs COL,Hard,4,D,7/21/2000,4,102756,,,Eduardo Rincon,R,,COL,24.3,100997,,,Roger Smith,R,185,BAH,36.4,7-6(1) 4-6 1-6 6-1 6-1,5,RR,,,,,,,,,,,,,,,,,,,,724,15,,
2000-D025,Davis Cup G1 PO: BAH vs COL,Hard,4,D,7/21/2000,5,102076,,,Mark Merklein,R,188,BAH,28,104027,,,Pablo Gonzalez,R,178,COL,18,7-5 7-6(4) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,632,21,773,12
2000-D026,Davis Cup G1 PO: COL vs ARG,Clay,4,D,10/6/2000,1,102644,,,Franco Squillari,L,183,ARG,25.1,102756,,,Eduardo Rincon,R,,COL,24.5,6-4 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,12,1620,771,12
2000-D026,Davis Cup G1 PO: COL vs ARG,Clay,4,D,10/6/2000,2,103264,,,Mariano Puerta,L,180,ARG,22,104027,,,Pablo Gonzalez,R,178,COL,18.2,6-0 6-2 3-6 6-0,5,RR,,,,,,,,,,,,,,,,,,,,19,1251,698,17
2000-D026,Davis Cup G1 PO: COL vs ARG,Clay,4,D,10/6/2000,4,102860,,,Agustin Calleri,R,183,ARG,24,104027,,,Pablo Gonzalez,R,178,COL,18.2,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,71,611,698,17
2000-D026,Davis Cup G1 PO: COL vs ARG,Clay,4,D,10/6/2000,5,103590,,,Michael Quintero,R,,COL,20.2,102984,,,Martin Garcia,R,190,ARG,23.4,7-5 2-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,980,5,809,10
2000-D027,Davis Cup G2 F: MEX vs VEN,Hard,4,D,7/21/2000,1,103060,,,Alejandro Hernandez,R,180,MEX,22.7,103739,,,Jose De Armas,R,,VEN,19.3,6-2 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,172,219,296,101
2000-D027,Davis Cup G2 F: MEX vs VEN,Hard,4,D,7/21/2000,2,103227,,,Mariano Sanchez,R,,MEX,22,102655,,,Jimy Szymanski,R,175,VEN,24.8,7-6(6) 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,978,5,190,195
2000-D027,Davis Cup G2 F: MEX vs VEN,Hard,4,D,7/21/2000,4,103060,,,Alejandro Hernandez,R,180,MEX,22.7,102655,,,Jimy Szymanski,R,175,VEN,24.8,7-6(2) 6-4,3,RR,,,,,,,,,,,,,,,,,,,,172,219,190,195
2000-D027,Davis Cup G2 F: MEX vs VEN,Hard,4,D,7/21/2000,5,103227,,,Mariano Sanchez,R,,MEX,22,103739,,,Jose De Armas,R,,VEN,19.3,6-0 3-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,,978,5,296,101
2000-D028,Davis Cup G2 F: INA vs TPE,Hard,4,D,10/6/2000,1,102843,,,Suwandi Suwandi,R,178,INA,24.1,103659,,,Wei Jen Cheng,R,,TPE,19.8,6-4 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,490,42,1245,2
2000-D028,Davis Cup G2 F: INA vs TPE,Hard,4,D,10/6/2000,2,103400,,,Hendri Susilo Pramono,R,,INA,21.2,102543,,,Chia Yen Tsai,R,,TPE,25.5,6-4 7-6(3) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,657,20,1245,2
2000-D028,Davis Cup G2 F: INA vs TPE,Hard,4,D,10/6/2000,4,102843,,,Suwandi Suwandi,R,178,INA,24.1,102543,,,Chia Yen Tsai,R,,TPE,25.5,6-3 5-7 6-1,3,RR,,,,,,,,,,,,,,,,,,,,490,42,1245,2
2000-D028,Davis Cup G2 F: INA vs TPE,Hard,4,D,10/6/2000,5,103659,,,Wei Jen Cheng,R,,TPE,19.8,103400,,,Hendri Susilo Pramono,R,,INA,21.2,6-4 6-2,3,RR,,,,,,,,,,,,,,,,,,,,1245,2,657,20
2000-D029,Davis Cup G2 PO: HKG vs KAZ,Hard,4,D,4/7/2000,1,102537,,,Melvin Tong,R,,HKG,25.1,108592,,,Pavel Baranov,R,,KAZ,19.4,3-6 6-3 6-4 7-5,5,RR,,,,,,,,,,,,,,,,,,,,1312,1,,
2000-D029,Davis Cup G2 PO: HKG vs KAZ,Hard,4,D,4/7/2000,2,103612,,,Alexey Kedryuk,R,193,KAZ,19.6,108593,,,Wing Luen Wong,U,,HKG,19,6-2 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1213,2,1312,1
2000-D029,Davis Cup G2 PO: HKG vs KAZ,Hard,4,D,4/7/2000,4,103612,,,Alexey Kedryuk,R,193,KAZ,19.6,102537,,,Melvin Tong,R,,HKG,25.1,6-3 3-6 6-1 3-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1213,2,1312,1
2000-D029,Davis Cup G2 PO: HKG vs KAZ,Hard,4,D,4/7/2000,5,108593,,,Wing Luen Wong,U,,HKG,19,108592,,,Pavel Baranov,R,,KAZ,19.4,6-4 4-6 7-6(5) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1312,1,,
2000-D030,Davis Cup G2 PO: PHI vs IRI,Clay,4,D,3/17/2000,1,108594,,,Johnny Arcilla,U,,PHI,20,108595,,,Mohammed Reza Tavakoli,U,,IRI,28.2,6-3 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D030,Davis Cup G2 PO: PHI vs IRI,Clay,4,D,3/17/2000,2,108596,,,Ramin Raziyani,R,,IRI,25.9,108597,,,Adelo Abadia,U,,PHI,22.8,7-6(7) 7-6(4) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D030,Davis Cup G2 PO: PHI vs IRI,Clay,4,D,3/17/2000,4,108596,,,Ramin Raziyani,R,,IRI,25.9,108594,,,Johnny Arcilla,U,,PHI,20,6-4 6-4 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D030,Davis Cup G2 PO: PHI vs IRI,Clay,4,D,3/17/2000,5,103875,,,Anoosha Shahgholi,U,,IRI,18.3,108598,,,Rolando Ruel,U,,PHI,22,4-6 6-3 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D031,Davis Cup G2 R1: LAT vs CRO,Carpet,4,D,4/28/2000,1,101964,,,Goran Ivanisevic,L,193,CRO,28.6,100943,,,Girts Dzelde,R,173,LAT,36.7,6-1 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,62,648,,
2000-D031,Davis Cup G2 R1: LAT vs CRO,Carpet,4,D,4/28/2000,2,103344,,,Ivan Ljubicic,R,193,CRO,21.1,106536,,,Andres Filimonov,R,,LAT,31.9,7-6(0) 7-6(6) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,84,481,,
2000-D031,Davis Cup G2 R1: LAT vs CRO,Carpet,4,D,4/28/2000,4,104339,,,Mario Ancic,R,196,CRO,16,103807,,,Raimonds Sproga,R,,LAT,18.7,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,649,20,,
2000-D031,Davis Cup G2 R1: LAT vs CRO,Carpet,4,D,4/28/2000,5,103735,,,Lovro Zovko,R,190,CRO,19.1,108599,,,Ivo Lagzdins,U,,LAT,19.6,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,362,74,,
2000-D032,Davis Cup G2 R1: LUX vs IRL,Clay,4,D,4/28/2000,1,102444,,,Scott Barron,R,,IRL,25.6,103877,,,Mike Scheidweiler,R,188,LUX,18.4,6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,554,32,838,9
2000-D032,Davis Cup G2 R1: LUX vs IRL,Clay,4,D,4/28/2000,2,104180,,,Gilles Muller,L,193,LUX,16.9,103402,,,Peter Clarke,R,188,IRL,20.7,6-4 7-5 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,,449,55
2000-D032,Davis Cup G2 R1: LUX vs IRL,Clay,4,D,4/28/2000,4,103402,,,Peter Clarke,R,188,IRL,20.7,103877,,,Mike Scheidweiler,R,188,LUX,18.4,6-4 5-7 3-6 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,,449,55,838,9
2000-D032,Davis Cup G2 R1: LUX vs IRL,Clay,4,D,4/28/2000,5,104180,,,Gilles Muller,L,193,LUX,16.9,108600,,,Sean Cooper,U,,IRL,20.8,6-2 2-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,,1213,2
2000-D033,Davis Cup G2 R1: TUR vs DEN,Hard,4,D,4/28/2000,1,101775,,,Frederik Fetterlein,R,190,DEN,29.7,101939,,,Erhan Oral,R,,TUR,28.7,6-3 6-4 6-0,5,RR,,,,,,,,,,,,,,,,,,,,666,19,664,19
2000-D033,Davis Cup G2 R1: TUR vs DEN,Hard,4,D,4/28/2000,2,103709,,,Kristian Pless,R,188,DEN,19.2,102918,,,Efe Ustundag,R,,TUR,23.2,6-3 7-6(5) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,478,48,726,15
2000-D033,Davis Cup G2 R1: TUR vs DEN,Hard,4,D,4/28/2000,4,103709,,,Kristian Pless,R,188,DEN,19.2,101939,,,Erhan Oral,R,,TUR,28.7,6-2 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,478,48,664,19
2000-D033,Davis Cup G2 R1: TUR vs DEN,Hard,4,D,4/28/2000,5,102552,,,Baris Ergun,R,,TUR,25.1,108601,,,Bob Borella,R,,DEN,19.8,6-7(5) 6-3 RET,5,RR,,,,,,,,,,,,,,,,,,,,1213,2,1152,3
2000-D034,Davis Cup G2 R1: LTU vs CIV,Carpet,4,D,4/28/2000,1,102556,,,Claude Ngoran,L,190,CIV,25.1,103974,,,Aivaras Balzekas,U,,LTU,18,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,1213,2,1310,1
2000-D034,Davis Cup G2 R1: LTU vs CIV,Carpet,4,D,4/28/2000,2,102549,,,Rolandas Murashka,R,,LTU,25.1,103568,,,Valentin Sanon,R,,CIV,19.9,7-6(4) 7-5 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,,614,24
2000-D034,Davis Cup G2 R1: LTU vs CIV,Carpet,4,D,4/28/2000,4,103974,,,Aivaras Balzekas,U,,LTU,18,103568,,,Valentin Sanon,R,,CIV,19.9,7-5 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1310,1,614,24
2000-D034,Davis Cup G2 R1: LTU vs CIV,Carpet,4,D,4/28/2000,5,102556,,,Claude Ngoran,L,190,CIV,25.1,102549,,,Rolandas Murashka,R,,LTU,25.1,7-6(3) 4-6 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1213,2,,
2000-D035,Davis Cup G2 R1: EGY vs SLO,Clay,4,D,4/28/2000,1,103472,,,Karim Maamoun,R,,EGY,20.4,102959,,,Marko Tkalec,R,178,SLO,23.1,3-6 7-6(5) 7-6(2) 6-7(5) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,543,34,363,74
2000-D035,Davis Cup G2 R1: EGY vs SLO,Clay,4,D,4/28/2000,2,104051,,,Andrej Kracman,R,,SLO,17.6,102362,,,Amro Ghoneim,R,,EGY,26.1,4-6 7-5 4-6 7-6(6) 8-6,5,RR,,,,,,,,,,,,,,,,,,,,530,36,439,57
2000-D035,Davis Cup G2 R1: EGY vs SLO,Clay,4,D,4/28/2000,4,102959,,,Marko Tkalec,R,178,SLO,23.1,102362,,,Amro Ghoneim,R,,EGY,26.1,6-7(1) 6-0 5-7 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,363,74,439,57
2000-D035,Davis Cup G2 R1: EGY vs SLO,Clay,4,D,4/28/2000,5,103472,,,Karim Maamoun,R,,EGY,20.4,103342,,,Miha Gregorc,R,,SLO,21.1,3-6 6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,543,34,579,28
2000-D036,Davis Cup G2 R1: POL vs EST,Clay,4,D,4/28/2000,1,101940,,,Rene Busch,R,,EST,28.7,102100,,,Bartlomiej Dabrowski,R,,POL,27.6,7-6(5) 2-6 6-4 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,,344,80
2000-D036,Davis Cup G2 R1: POL vs EST,Clay,4,D,4/28/2000,2,103287,,,Krystian Pfeiffer,U,,POL,21.3,104063,,,Mait Kunnap,R,,EST,17.5,6-3 6-7(6) 6-2 6-7(5) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,537,35,1310,1
2000-D036,Davis Cup G2 R1: POL vs EST,Clay,4,D,4/28/2000,4,102100,,,Bartlomiej Dabrowski,R,,POL,27.6,108602,,,Alti Vahkal,U,,EST,26.1,6-2 6-3 6-0,5,RR,,,,,,,,,,,,,,,,,,,,344,80,,
2000-D036,Davis Cup G2 R1: POL vs EST,Clay,4,D,4/28/2000,5,103690,,,Marcin Matkowski,R,188,POL,19.2,101940,,,Rene Busch,R,,EST,28.7,6-2 3-6 6-1,3,RR,,,,,,,,,,,,,,,,,,,,705,16,,
2000-D037,Davis Cup G2 R1: BUL vs GRE,Clay,4,D,4/28/2000,1,103296,,,Ivaylo Traykov,R,188,BUL,21.3,102469,,,Solon Peppas,R,,GRE,25.4,6-1 6-3 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,311,96,192,176
2000-D037,Davis Cup G2 R1: BUL vs GRE,Clay,4,D,4/28/2000,2,101969,,,Orlin Stanoytchev,R,185,BUL,28.5,103505,,,Vasilis Mazarakis,R,178,GRE,20.2,6-2 1-6 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,96,422,224,154
2000-D037,Davis Cup G2 R1: BUL vs GRE,Clay,4,D,4/28/2000,4,102469,,,Solon Peppas,R,,GRE,25.4,101969,,,Orlin Stanoytchev,R,185,BUL,28.5,6-1 3-6 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,192,176,96,422
2000-D037,Davis Cup G2 R1: BUL vs GRE,Clay,4,D,4/28/2000,5,103505,,,Vasilis Mazarakis,R,178,GRE,20.2,101957,,,Milen Velev,R,,BUL,28.6,7-6(5) 6-2 6-0,5,RR,,,,,,,,,,,,,,,,,,,,224,154,578,28
2000-D038,Davis Cup G2 R1: NOR vs ISR,Clay,4,D,4/28/2000,1,102104,,,Christian Ruud,R,188,NOR,27.6,102139,,,Eyal Ran,R,183,ISR,27.4,6-2 6-2 7-5,5,RR,,,,,,,,,,,,,,,,,,,,87,464,384,68
2000-D038,Davis Cup G2 R1: NOR vs ISR,Clay,4,D,4/28/2000,2,103248,,,Harel Levy,R,185,ISR,21.7,102107,,,Jan Frode Andersen,L,190,NOR,27.6,7-6(6) 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,153,241,305,99
2000-D038,Davis Cup G2 R1: NOR vs ISR,Clay,4,D,4/28/2000,4,103248,,,Harel Levy,R,185,ISR,21.7,102104,,,Christian Ruud,R,188,NOR,27.6,4-6 7-6(5) 6-2 6-7(4) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,153,241,87,464
2000-D038,Davis Cup G2 R1: NOR vs ISR,Clay,4,D,4/28/2000,5,102107,,,Jan Frode Andersen,L,190,NOR,27.6,103544,,,Andy Ram,R,180,ISR,20,6-4 6-1 7-5,5,RR,,,,,,,,,,,,,,,,,,,,305,99,254,124
2000-D039,Davis Cup G2 QF: IRL vs CRO,Carpet,4,D,7/14/2000,1,101964,,,Goran Ivanisevic,L,193,CRO,28.8,101651,,,Owen Casey,R,,IRL,30.7,7-5 4-6 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,73,559,650,19
2000-D039,Davis Cup G2 QF: IRL vs CRO,Carpet,4,D,7/14/2000,2,104339,,,Mario Ancic,R,196,CRO,16.2,102444,,,Scott Barron,R,,IRL,25.8,4-6 6-1 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,587,25,346,76
2000-D039,Davis Cup G2 QF: IRL vs CRO,Carpet,4,D,7/14/2000,4,103333,,,Ivo Karlovic,R,208,CRO,21.3,103851,,,Conor Niland,R,185,IRL,18.8,4-6 6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,290,101,,
2000-D039,Davis Cup G2 QF: IRL vs CRO,Carpet,4,D,7/14/2000,5,103735,,,Lovro Zovko,R,190,CRO,19.3,101651,,,Owen Casey,R,,IRL,30.7,1-6 6-4 7-6(3),3,RR,,,,,,,,,,,,,,,,,,,,344,76,650,19
2000-D040,Davis Cup G2 QF: DEN vs CIV,Clay,4,D,7/21/2000,1,102556,,,Claude Ngoran,L,190,CIV,25.3,103709,,,Kristian Pless,R,188,DEN,19.4,7-6(4) 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,1221,2,305,97
2000-D040,Davis Cup G2 QF: DEN vs CIV,Clay,4,D,7/21/2000,2,103568,,,Valentin Sanon,R,,CIV,20.1,101775,,,Frederik Fetterlein,R,190,DEN,30,6-0 4-6 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,596,25,660,19
2000-D040,Davis Cup G2 QF: DEN vs CIV,Clay,4,D,7/21/2000,4,101989,,,Patrik Langvardt,R,,DEN,28.6,103568,,,Valentin Sanon,R,,CIV,20.1,7-5 6-0,3,RR,,,,,,,,,,,,,,,,,,,,834,9,596,25
2000-D040,Davis Cup G2 QF: DEN vs CIV,Clay,4,D,7/21/2000,5,108601,,,Bob Borella,R,,DEN,20,102331,,,Ilou Lonfo,R,,CIV,26.4,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1147,3,,
2000-D041,Davis Cup G2 QF: POL vs SLO,Clay,4,D,7/21/2000,1,102959,,,Marko Tkalec,R,178,SLO,23.3,102100,,,Bartlomiej Dabrowski,R,,POL,27.9,6-1 7-6(3) 7-6(1),5,RR,,,,,,,,,,,,,,,,,,,,325,91,566,29
2000-D041,Davis Cup G2 QF: POL vs SLO,Clay,4,D,7/21/2000,2,103287,,,Krystian Pfeiffer,U,,POL,21.6,104051,,,Andrej Kracman,R,,SLO,17.9,6-3 6-2 4-6 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,431,55,480,44
2000-D041,Davis Cup G2 QF: POL vs SLO,Clay,4,D,7/21/2000,4,102959,,,Marko Tkalec,R,178,SLO,23.3,103287,,,Krystian Pfeiffer,U,,POL,21.6,7-5 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,325,91,431,55
2000-D041,Davis Cup G2 QF: POL vs SLO,Clay,4,D,7/21/2000,5,104051,,,Andrej Kracman,R,,SLO,17.9,102100,,,Bartlomiej Dabrowski,R,,POL,27.9,6-2 4-6 7-6(5) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,480,44,566,29
2000-D042,Davis Cup G2 QF: GRE vs NOR,Clay,4,D,7/21/2000,1,102469,,,Solon Peppas,R,,GRE,25.7,102595,,,Helge Koll,R,,NOR,25.1,6-4 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,175,216,319,92
2000-D042,Davis Cup G2 QF: GRE vs NOR,Clay,4,D,7/21/2000,2,102107,,,Jan Frode Andersen,L,190,NOR,27.8,103505,,,Vasilis Mazarakis,R,178,GRE,20.4,6-3 6-4 6-7(5) 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,191,194,229,142
2000-D042,Davis Cup G2 QF: GRE vs NOR,Clay,4,D,7/21/2000,4,102469,,,Solon Peppas,R,,GRE,25.7,102107,,,Jan Frode Andersen,L,190,NOR,27.8,7-5 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,175,216,191,194
2000-D042,Davis Cup G2 QF: GRE vs NOR,Clay,4,D,7/21/2000,5,103077,,,Konstantinos Economidis,R,188,GRE,22.7,103899,,,Stian Boretti,R,188,NOR,18.5,6-3 6-0,3,RR,,,,,,,,,,,,,,,,,,,,365,71,1304,1
2000-D043,Davis Cup G2 SF: CRO vs CIV,Carpet,4,D,10/6/2000,1,101964,,,Goran Ivanisevic,L,193,CRO,29,102556,,,Claude Ngoran,L,190,CIV,25.5,6-4 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,89,502,1245,2
2000-D043,Davis Cup G2 SF: CRO vs CIV,Carpet,4,D,10/6/2000,2,103344,,,Ivan Ljubicic,R,193,CRO,21.5,103568,,,Valentin Sanon,R,,CIV,20.3,6-3 7-6(6) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,87,507,622,23
2000-D043,Davis Cup G2 SF: CRO vs CIV,Carpet,4,D,10/6/2000,4,104339,,,Mario Ancic,R,196,CRO,16.5,103568,,,Valentin Sanon,R,,CIV,20.3,7-5 6-2,3,RR,,,,,,,,,,,,,,,,,,,,600,25,622,23
2000-D043,Davis Cup G2 SF: CRO vs CIV,Carpet,4,D,10/6/2000,5,103333,,,Ivo Karlovic,R,208,CRO,21.5,102556,,,Claude Ngoran,L,190,CIV,25.5,6-4 6-1,3,RR,,,,,,,,,,,,,,,,,,,,273,116,1245,2
2000-D044,Davis Cup G2 SF: GRE vs SLO,Clay,4,D,10/6/2000,1,102959,,,Marko Tkalec,R,178,SLO,23.5,103053,,,Nikos Rovas,R,,GRE,23,6-2 6-3 2-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,348,81,616,24
2000-D044,Davis Cup G2 SF: GRE vs SLO,Clay,4,D,10/6/2000,2,102469,,,Solon Peppas,R,,GRE,25.9,104051,,,Andrej Kracman,R,,SLO,18.1,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,174,220,544,33
2000-D044,Davis Cup G2 SF: GRE vs SLO,Clay,4,D,10/6/2000,4,102959,,,Marko Tkalec,R,178,SLO,23.5,102469,,,Solon Peppas,R,,GRE,25.9,7-5 6-2 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,348,81,174,220
2000-D044,Davis Cup G2 SF: GRE vs SLO,Clay,4,D,10/6/2000,5,104051,,,Andrej Kracman,R,,SLO,18.1,103077,,,Konstantinos Economidis,R,188,GRE,22.9,6-3 2-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,,544,33,363,77
2000-D045,Davis Cup G2 PO: LUX vs LAT,Clay,4,D,7/21/2000,1,104180,,,Gilles Muller,L,193,LUX,17.1,100943,,,Girts Dzelde,R,173,LAT,37,6-2 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D045,Davis Cup G2 PO: LUX vs LAT,Clay,4,D,7/21/2000,2,108604,,,Pascal Schaul,U,,LUX,21.5,106536,,,Andres Filimonov,R,,LAT,32.2,6-4 2-6 7-6(6) 7-6(3),5,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D045,Davis Cup G2 PO: LUX vs LAT,Clay,4,D,7/21/2000,4,103807,,,Raimonds Sproga,R,,LAT,19,108605,,,Sacha Thoma,U,,LUX,21.6,6-2 7-5,3,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D045,Davis Cup G2 PO: LUX vs LAT,Clay,4,D,7/21/2000,5,108604,,,Pascal Schaul,U,,LUX,21.5,108599,,,Ivo Lagzdins,U,,LAT,19.8,6-3 5-7 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,,,
2000-D046,Davis Cup G2 PO: TUR vs LTU,Hard,4,D,7/21/2000,1,102549,,,Rolandas Murashka,R,,LTU,25.3,102918,,,Efe Ustundag,R,,TUR,23.5,7-5 6-0 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,611,24
2000-D046,Davis Cup G2 PO: TUR vs LTU,Hard,4,D,7/21/2000,2,101831,,,Mustafa Azkara,R,,TUR,29.5,103974,,,Aivaras Balzekas,U,,LTU,18.2,4-6 6-7(5) 6-4 6-2 9-7,5,RR,,,,,,,,,,,,,,,,,,,,717,15,1304,1
2000-D046,Davis Cup G2 PO: TUR vs LTU,Hard,4,D,7/21/2000,4,102918,,,Efe Ustundag,R,,TUR,23.5,103974,,,Aivaras Balzekas,U,,LTU,18.2,4-6 6-1 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,611,24,1304,1
2000-D046,Davis Cup G2 PO: TUR vs LTU,Hard,4,D,7/21/2000,5,102552,,,Baris Ergun,R,,TUR,25.3,102549,,,Rolandas Murashka,R,,LTU,25.3,3-6 6-4 7-6(7),3,RR,,,,,,,,,,,,,,,,,,,,1147,3,,
2000-D047,Davis Cup G2 PO: EST vs EGY,Carpet,4,D,7/21/2000,1,108606,,,Gert Vilms,U,,EST,20.3,103472,,,Karim Maamoun,R,,EGY,20.6,7-6(3) 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,,499,39
2000-D047,Davis Cup G2 PO: EST vs EGY,Carpet,4,D,7/21/2000,2,108607,,,Andrei Luzgin,U,,EST,27.4,103187,,,Hisham Hemeda,R,,EGY,22.2,6-7(7) 7-5 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,1304,1
2000-D047,Davis Cup G2 PO: EST vs EGY,Carpet,4,D,7/21/2000,4,108607,,,Andrei Luzgin,U,,EST,27.4,103472,,,Karim Maamoun,R,,EGY,20.6,6-4 7-6(5),3,RR,,,,,,,,,,,,,,,,,,,,,,499,39
2000-D047,Davis Cup G2 PO: EST vs EGY,Carpet,4,D,7/21/2000,5,104063,,,Mait Kunnap,R,,EST,17.8,108608,,,Marwan Zewar,U,,EGY,20.4,3-6 6-4 6-3,3,RR,,,,,,,,,,,,,,,,,,,,1304,1,,
2000-D048,Davis Cup G2 PO: BUL vs ISR,Clay,4,D,7/21/2000,1,103248,,,Harel Levy,R,185,ISR,21.9,101957,,,Milen Velev,R,,BUL,28.8,6-1 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,139,279,634,21
2000-D048,Davis Cup G2 PO: BUL vs ISR,Clay,4,D,7/21/2000,2,103296,,,Ivaylo Traykov,R,188,BUL,21.5,102734,,,Lior Mor,R,175,ISR,24.3,7-6(4) 4-6 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,234,139,171,219
2000-D048,Davis Cup G2 PO: BUL vs ISR,Clay,4,D,7/21/2000,4,103248,,,Harel Levy,R,185,ISR,21.9,103296,,,Ivaylo Traykov,R,188,BUL,21.5,6-7(5) 7-6(8) 7-6(3) 7-6(6),5,RR,,,,,,,,,,,,,,,,,,,,139,279,234,139
